Variable:,pr
,Uganda,Abim,Amudat,Amuru,Apac,Budaka,Bugiri,Buikwe,Bukomansimbi,Bukwo,Bulambuli,Buliisa,Bundibugyo,Bushenyi,Buyende,Butambala,Iganga,Kalungu,Kamuli,Kapchorwa,Sheema,Kitgum,Kole,Kotido,Kween,Lamwo,Luuka,Manafwa,Masaka,Masindi,Moroto,Nakapiripirit,Namutumba,Napak,Nebbi,Ngora,Buhweju,Ntoroko,Maracha,Otuke,Oyam,Pader,Rubirizi,Sironko,Soroti,Zombo,Bukedea,Dokolo,Agago,Alebtong,Arua,Bududa,Buvuma,Gomba,Gulu,Kiboga,Kibuku,Kiryandongo,Kumi,Kyankwanzi,Mitooma,Kyegegwa,Kyenjojo,Mpigi,Nwoya,Serere,Lwengo,Mukono,Namayingo,Pallisa,Lira,Rakai,Lyantonde,Adjumani,Busia,Hoima,Jinja,Kabale,Kalangala,Kasese,Kibaale,Kisoro,Moyo,Ntungamo,Ssembabule,Kabarole,Kaberamaido,Kampala,Kamwenge,Kanungu,Kayunga,Mayuge,Nakasongola,Rukungiri,Wakiso,Yumbe,Amolatar,Amuria,Butaleja,Ibanda,Isingiro,Kaabong,Kaliro,Katakwi,Kiruhura,Koboko,Luwero,Mbale,Mbarara,Mityana,Mubende,Nakaseke,Tororo
1971,1103.86,962.60,934.41,1084.84,1243.93,1280.11,1222.62,1224.37,1096.07,1158.60,1186.18,1015.98,1109.64,1080.94,1268.80,1164.93,1271.92,1087.35,1258.49,1225.53,1055.57,1050.08,1279.35,795.52,1112.01,1085.07,1255.38,1446.87,1270.85,1098.33,689.42,943.68,1297.39,912.72,976.73,1265.58,1132.48,1096.84,1168.54,1208.80,1261.07,1283.20,1027.32,1229.20,1225.81,1178.24,1210.94,1270.79,1141.49,1259.53,1056.31,1242.05,1204.06,1019.45,1254.45,1060.00,1313.03,1151.57,1218.59,1056.03,1041.16,1007.98,1062.46,1171.39,1119.65,1270.39,1075.32,1212.28,1214.50,1305.34,1283.92,1312.69,1045.30,995.76,1244.88,1045.20,1250.86,1126.52,1150.09,1056.54,1022.12,1245.70,950.51,1010.46,1012.16,1069.34,1271.20,1202.30,1029.16,1065.61,1255.15,1209.12,1205.23,1027.91,1197.32,1033.15,1265.56,1178.99,1328.78,1075.20,1040.02,692.99,1283.39,1078.90,1043.81,1107.42,1216.38,1314.21,1020.77,1141.13,989.45,1133.70,1413.46
1972,1272.27,928.72,921.29,1259.32,1402.64,1363.63,1547.62,1475.81,1366.56,1116.60,1188.15,1274.87,1290.11,1217.55,1505.64,1413.56,1606.00,1363.07,1559.49,1212.35,1185.54,1008.68,1354.57,794.39,1084.39,1090.28,1595.92,1604.59,1660.00,1431.63,730.32,960.24,1594.35,922.06,1204.81,1315.03,1275.92,1267.42,1368.96,1193.25,1397.01,1261.77,1172.55,1217.59,1269.63,1470.85,1212.71,1331.11,1107.41,1253.67,1265.66,1241.80,1450.31,1324.36,1378.85,1292.98,1420.06,1393.26,1271.88,1401.81,1148.99,1256.96,1258.43,1416.07,1326.45,1405.33,1386.34,1348.86,1469.60,1370.76,1315.36,1746.29,1372.70,1159.35,1527.48,1316.44,1595.31,1238.62,1433.10,1234.71,1309.12,1340.10,1047.92,1143.95,1300.90,1242.23,1342.81,1339.40,1212.23,1140.74,1435.25,1486.01,1446.71,1117.95,1388.54,1140.78,1408.40,1176.66,1594.33,1266.93,1265.62,732.23,1497.67,1111.11,1297.06,1234.92,1352.46,1368.59,1210.86,1361.77,1281.37,1367.02,1618.06
1973,1147.23,851.94,799.29,1131.46,1269.16,1110.50,1181.25,1289.50,1434.78,983.70,977.03,1075.42,1060.86,1090.37,1260.28,1392.47,1225.97,1423.23,1258.78,984.08,1064.90,969.02,1290.31,750.52,944.73,1066.00,1255.06,1303.76,1589.73,1227.35,709.60,835.80,1208.12,816.60,1045.54,1160.01,1144.01,1048.62,1253.32,1120.23,1294.36,1211.04,1033.16,984.10,1161.14,1260.00,991.51,1231.05,1047.80,1194.45,1139.26,1008.69,1333.31,1297.96,1258.85,1222.81,1183.28,1233.86,1103.24,1244.70,1031.24,1097.17,1074.74,1431.32,1166.60,1223.71,1328.98,1317.58,1228.81,1163.10,1259.32,1576.52,1261.40,1046.45,1203.27,1076.08,1257.67,1161.80,1396.32,1055.81,1085.80,1274.90,1004.29,1039.45,1241.67,1039.62,1233.09,1323.70,1045.17,1032.09,1281.70,1226.80,1273.55,1000.13,1384.54,1104.72,1247.80,1068.95,1222.15,1116.74,1202.22,704.79,1227.89,983.81,1161.72,1190.80,1288.40,1108.31,1119.99,1341.21,1188.97,1274.94,1288.23
1974,1171.43,922.25,853.64,1268.14,1321.28,1126.42,1145.32,1337.80,1090.00,1021.10,1035.13,1211.76,1294.86,1154.78,1271.67,1162.81,1253.70,1090.62,1316.62,1046.91,1105.63,1050.98,1373.33,815.92,986.97,1148.82,1330.12,1296.90,1319.13,1330.14,765.35,888.57,1202.87,874.45,1146.03,1151.62,1226.34,1273.18,1440.50,1201.57,1366.25,1300.15,1136.69,1048.33,1179.94,1442.65,1047.89,1304.55,1125.52,1278.44,1242.45,1065.96,1314.30,1109.43,1392.40,1134.87,1167.03,1325.09,1107.02,1202.41,1098.00,1156.41,1235.90,1157.36,1279.29,1244.73,1179.75,1287.00,1183.57,1153.08,1343.00,1433.89,1201.80,1130.04,1132.53,1197.91,1343.31,1161.52,1195.51,1192.59,1156.39,1294.10,1083.85,1041.66,1142.64,1243.22,1308.54,1292.00,1170.03,1139.00,1334.91,1207.25,1291.10,1105.40,1207.85,1183.20,1290.69,1130.78,1221.26,1193.44,1089.61,821.06,1231.28,1026.11,1166.77,1299.77,1273.21,1145.09,1076.01,1144.19,1113.17,1171.04,1280.37
1975,1301.72,1149.89,1013.68,1335.59,1492.06,1401.68,1367.95,1535.40,1421.19,1201.00,1284.62,1258.71,1308.59,1125.83,1463.24,1291.68,1432.68,1408.68,1463.17,1308.20,1105.39,1205.35,1545.85,986.24,1170.86,1286.81,1477.44,1558.47,1602.40,1353.34,927.33,1061.40,1418.06,1114.87,1250.77,1456.46,1164.87,1283.31,1483.17,1392.21,1510.21,1436.57,1092.00,1314.07,1459.24,1582.77,1309.48,1504.49,1296.71,1445.01,1365.88,1326.63,1498.23,1270.24,1466.68,1145.53,1462.66,1418.97,1386.47,1232.69,1089.76,1200.63,1239.78,1346.30,1364.41,1503.15,1359.83,1439.46,1344.78,1459.78,1504.27,1619.42,1309.80,1231.08,1369.71,1255.49,1495.74,1250.25,1449.05,1189.62,1225.85,1405.90,1142.83,1078.36,1272.61,1247.68,1528.35,1461.50,1152.96,1120.51,1357.88,1386.93,1304.90,1080.63,1358.58,1257.02,1459.06,1406.44,1442.52,1169.54,1235.98,914.75,1481.89,1272.60,1213.78,1348.26,1297.82,1409.73,1153.50,1235.95,1195.02,1180.95,1527.01
1976,1204.45,988.14,847.86,1219.60,1284.42,1270.56,1310.37,1447.36,1287.56,1010.10,1139.99,1162.52,1268.86,1170.15,1378.56,1252.62,1378.37,1278.65,1400.21,1156.35,1138.83,1054.37,1342.45,842.12,994.97,1137.89,1416.77,1435.66,1489.97,1281.54,756.69,913.51,1356.78,963.76,1135.04,1292.16,1226.10,1223.85,1367.08,1214.09,1327.78,1270.36,1128.65,1164.36,1277.05,1449.95,1163.98,1314.55,1133.41,1267.72,1235.33,1176.71,1378.30,1188.81,1326.98,1156.26,1329.56,1264.64,1239.13,1192.01,1119.06,1148.62,1187.29,1278.50,1245.83,1356.45,1316.05,1379.46,1265.67,1312.94,1315.58,1571.63,1303.70,1116.59,1327.18,1176.70,1430.07,1166.56,1353.31,1188.57,1159.14,1274.30,1055.55,1089.99,1217.73,1215.77,1334.67,1389.60,1154.39,1130.82,1332.94,1306.44,1236.85,1103.37,1310.61,1151.72,1280.29,1215.31,1368.70,1198.33,1233.91,750.02,1380.93,1123.41,1218.43,1253.25,1311.56,1270.73,1167.93,1223.20,1141.10,1197.32,1423.26
1977,1361.88,1114.94,1115.80,1509.90,1498.43,1521.40,1548.63,1553.26,1354.91,1359.30,1392.84,1399.06,1353.26,1273.77,1505.78,1334.03,1544.99,1340.99,1484.88,1451.39,1247.45,1227.36,1503.69,972.98,1300.69,1308.96,1476.62,1752.40,1567.05,1491.23,928.41,1112.62,1594.92,1096.72,1408.73,1451.72,1325.14,1310.86,1642.83,1400.34,1552.92,1454.15,1226.96,1456.43,1389.32,1694.26,1426.54,1474.64,1329.76,1424.72,1515.42,1473.84,1473.01,1230.38,1599.46,1207.48,1551.54,1519.34,1403.65,1263.54,1232.86,1255.85,1262.40,1380.53,1530.21,1493.88,1384.92,1526.71,1488.81,1531.38,1472.87,1636.83,1373.90,1392.80,1589.75,1325.13,1487.12,1328.43,1383.21,1329.12,1253.27,1469.80,1259.99,1199.69,1314.02,1304.46,1489.01,1564.90,1275.94,1260.50,1490.24,1496.79,1404.19,1221.49,1440.71,1384.57,1480.22,1378.46,1630.41,1318.67,1304.26,964.75,1525.22,1238.40,1337.64,1488.67,1454.03,1572.03,1275.01,1309.39,1193.69,1299.45,1721.04
1978,1339.08,1130.63,1040.81,1446.62,1481.61,1395.82,1349.63,1580.25,1569.74,1261.70,1277.71,1367.99,1160.19,1060.11,1568.38,1542.26,1449.00,1554.17,1557.43,1298.68,1034.25,1226.50,1463.60,964.46,1216.07,1317.43,1549.47,1498.15,1688.21,1488.97,843.47,1075.81,1399.92,1100.24,1342.65,1440.65,1109.49,1162.89,1538.29,1352.54,1491.21,1435.62,1016.96,1300.71,1407.73,1578.88,1299.09,1433.38,1301.18,1375.63,1439.17,1313.75,1517.11,1386.99,1548.46,1392.37,1466.40,1473.58,1383.59,1386.91,1018.70,1195.63,1192.33,1579.56,1460.99,1495.99,1373.37,1604.22,1447.30,1470.11,1435.34,1596.28,1272.60,1355.13,1342.85,1302.75,1550.65,1198.39,1545.08,1106.88,1257.54,1351.20,1231.52,1012.54,1275.98,1123.82,1445.05,1603.90,1098.30,1055.77,1585.67,1454.88,1513.47,1010.33,1587.72,1343.99,1477.89,1342.41,1412.15,1114.43,1172.06,905.37,1524.42,1256.71,1158.82,1431.59,1575.37,1377.67,1085.00,1500.90,1302.13,1458.26,1475.56
1979,1095.30,773.38,849.01,1057.00,1100.69,1145.12,1335.52,1476.72,1385.66,1023.20,1021.73,999.53,1102.08,949.43,1252.04,1310.99,1352.51,1370.72,1334.82,1047.98,912.46,849.33,1113.54,716.66,980.14,956.43,1375.78,1344.12,1524.10,1122.77,709.98,860.82,1311.21,783.43,943.05,1093.44,1003.64,1048.28,1312.22,961.17,1114.54,1026.56,936.95,1049.34,1046.87,1210.61,1039.53,1063.32,913.15,1003.80,1051.89,1070.59,1405.11,1203.44,1146.16,1071.55,1178.71,1092.70,1062.29,1082.54,913.57,1015.78,1024.09,1362.44,1059.22,1162.00,1223.05,1406.62,1444.20,1145.04,1071.98,1495.82,1121.80,965.40,1349.62,1000.22,1404.70,1119.82,1419.05,1010.73,1002.52,1284.80,977.10,896.96,1114.37,1042.61,1077.78,1469.30,978.82,981.81,1247.49,1439.34,1140.34,932.43,1369.37,1074.91,1087.38,944.46,1318.59,1015.54,1074.80,677.83,1258.78,918.89,1065.89,1204.73,1224.89,1164.04,985.34,1230.89,1070.37,1111.40,1347.94
1980,1080.72,813.58,781.74,1080.84,1138.87,1079.43,1184.76,1407.35,1256.36,938.50,961.90,1008.39,1122.87,973.32,1215.90,1354.85,1245.09,1253.41,1302.46,971.82,943.54,856.06,1157.26,662.23,911.97,926.28,1332.97,1190.00,1338.13,1113.73,578.92,811.84,1172.97,764.89,986.23,1111.81,1021.35,1087.50,1264.60,1029.18,1122.96,1088.90,949.24,973.65,1106.75,1228.23,977.06,1137.01,960.59,1087.27,1092.45,988.36,1297.80,1227.29,1152.29,1184.48,1137.86,1087.10,1062.16,1152.13,931.18,1092.80,1089.63,1347.33,1068.33,1165.96,1175.18,1393.36,1214.27,1118.85,1132.67,1312.16,1132.40,1000.48,1189.92,1071.42,1355.11,1111.93,1308.22,1019.84,1105.71,1262.40,1013.45,922.23,1142.53,1071.46,1155.55,1426.50,1014.64,972.18,1301.38,1250.15,1222.71,931.08,1377.67,1108.35,1138.90,1007.80,1170.15,1022.42,1037.72,543.70,1202.15,948.70,1048.27,1204.21,1314.66,1057.94,979.08,1310.29,1145.79,1239.46,1192.39
1981,1170.81,1072.54,974.08,1204.08,1332.43,1270.49,1258.11,1313.31,1305.41,1152.00,1177.31,1123.93,1080.86,926.09,1382.52,1266.98,1255.65,1298.68,1294.56,1180.16,915.11,1082.96,1353.85,894.84,1121.86,1131.55,1262.65,1410.09,1366.53,1244.07,784.47,1023.54,1269.82,1043.88,1099.48,1355.89,952.32,1065.63,1303.24,1266.46,1324.88,1313.70,893.98,1181.70,1360.04,1353.13,1190.28,1352.81,1172.40,1325.98,1187.82,1197.64,1235.19,1223.14,1326.33,1152.59,1337.02,1255.64,1298.40,1195.95,919.92,1110.72,1104.05,1294.57,1222.80,1379.59,1206.69,1301.57,1293.88,1339.51,1352.41,1308.80,1160.60,1132.95,1326.42,1115.94,1260.52,1055.87,1255.30,1005.15,1126.12,1181.60,1057.25,905.67,1174.87,1043.59,1366.23,1321.40,1006.54,969.53,1300.18,1291.47,1298.42,927.24,1289.54,1122.18,1333.24,1289.89,1292.81,1001.26,1055.39,782.18,1351.40,1216.34,1067.81,1214.58,1269.29,1270.63,994.31,1225.22,1160.71,1217.55,1377.47
1982,1237.50,1060.58,1012.57,1261.79,1363.05,1383.12,1394.69,1416.80,1314.32,1249.40,1249.01,1225.86,1307.12,984.27,1448.67,1243.26,1439.53,1303.08,1443.68,1271.27,919.51,1147.57,1421.90,896.16,1196.66,1254.40,1454.06,1573.70,1536.74,1294.56,822.28,1044.36,1440.27,1015.38,1176.39,1397.71,1074.85,1322.86,1485.39,1287.64,1388.53,1380.71,974.47,1272.47,1349.20,1535.53,1270.21,1370.66,1220.84,1323.64,1282.02,1294.39,1379.75,1191.50,1411.71,1113.63,1452.87,1299.91,1348.70,1192.32,894.05,1149.75,1288.84,1278.17,1265.52,1429.45,1251.97,1319.18,1440.91,1439.36,1394.29,1583.97,1192.80,1146.71,1432.94,1266.36,1455.88,1044.04,1332.77,1065.91,1220.44,1178.00,1113.38,884.24,1188.61,1227.35,1386.50,1324.60,1057.92,925.97,1355.02,1435.23,1303.29,894.07,1282.94,1225.12,1348.56,1281.35,1462.79,1087.03,1112.21,877.86,1464.29,1201.10,1132.55,1339.59,1292.13,1389.66,1018.81,1201.91,1130.26,1199.59,1546.65
1983,1123.96,1008.42,936.00,1277.44,1271.78,1288.49,1218.27,1088.13,1100.82,1134.30,1192.81,1095.85,1137.47,1122.61,1233.21,992.67,1212.68,1088.69,1144.29,1218.69,1074.80,1061.23,1405.33,858.11,1100.20,1142.69,1128.08,1485.07,1294.57,1167.24,750.88,967.76,1294.85,974.17,1120.84,1343.25,1187.16,1065.58,1512.23,1268.13,1359.73,1334.54,1118.47,1223.31,1341.45,1353.68,1215.04,1334.52,1165.24,1345.61,1250.23,1238.54,1168.95,972.27,1397.79,871.35,1334.38,1220.25,1272.67,970.08,1072.79,985.35,987.07,1037.30,1255.46,1315.94,1120.53,1029.60,1279.54,1328.05,1389.30,1369.68,1102.40,1176.85,1272.75,1026.05,1114.59,1150.24,1126.09,1170.17,955.40,1298.80,1166.35,1013.41,1043.04,1092.55,1335.42,1043.20,1080.49,1123.13,1035.26,1226.38,1044.18,1088.60,1020.53,1260.01,1234.65,1263.55,1333.65,1113.41,1074.12,748.38,1272.90,1153.01,1068.18,1388.11,953.19,1325.57,1036.53,950.77,916.34,918.48,1441.45
1984,1053.69,757.81,681.65,1055.45,1152.60,1081.08,1209.20,1201.21,1379.55,858.30,918.21,1129.07,1069.64,976.01,1113.24,1191.24,1205.28,1362.66,1165.59,939.22,970.19,772.91,1112.20,601.59,834.91,847.09,1189.85,1253.13,1488.75,1205.34,481.36,709.67,1204.75,695.68,1133.20,1069.42,999.15,1095.28,1177.71,959.05,1148.78,982.88,931.46,943.65,1011.73,1370.63,943.09,1081.07,864.20,1044.75,1145.45,962.75,1197.98,1174.68,1085.62,1156.66,1155.95,1189.97,1025.63,1229.08,966.97,1104.40,1132.55,1246.63,1117.00,1096.42,1261.24,1154.92,1207.62,1123.28,1080.94,1433.89,1196.40,986.69,1250.68,1157.31,1201.29,1089.53,1278.58,997.55,1180.45,1226.40,941.68,952.63,1169.29,1016.02,1080.57,1168.10,966.51,1003.31,1122.50,1209.80,1159.90,961.67,1192.51,1014.68,1125.68,946.34,1207.72,1003.71,1135.36,459.92,1149.01,864.84,1071.71,1095.41,1127.59,1064.43,1044.58,1161.62,1165.57,1160.43,1250.33
1985,1174.76,921.70,926.24,1257.29,1381.89,1270.76,1339.32,1323.59,1321.03,1138.90,1135.25,1284.23,1123.02,942.51,1383.08,1244.88,1346.51,1304.65,1348.83,1153.64,904.89,1002.74,1354.47,768.35,1095.56,1120.29,1354.46,1419.63,1436.13,1403.47,685.19,950.02,1347.22,895.73,1237.52,1301.78,998.30,1177.48,1441.56,1174.39,1395.62,1240.91,926.05,1154.45,1276.41,1509.10,1154.59,1314.38,1083.98,1255.32,1305.69,1174.00,1293.05,1142.97,1345.11,1174.85,1340.92,1401.67,1245.01,1288.14,900.24,1071.47,1154.50,1262.14,1328.81,1367.06,1197.90,1245.23,1353.78,1327.40,1316.14,1401.70,1124.10,1158.58,1367.94,1275.94,1349.41,1044.81,1288.86,989.88,1214.44,1187.20,1107.99,874.13,1120.07,1067.39,1326.27,1262.30,950.98,950.47,1218.66,1351.99,1296.70,910.38,1250.81,1212.25,1333.02,1159.24,1355.40,974.05,1008.70,653.76,1386.80,1094.83,998.94,1328.73,1189.64,1257.58,926.52,1205.07,1140.76,1228.39,1408.01
1986,1102.55,765.56,717.19,1172.15,1211.07,1037.86,1191.89,1220.73,1328.69,899.70,901.50,1182.37,1188.15,1003.38,1125.63,1195.53,1188.24,1314.06,1165.90,927.02,966.44,863.05,1163.76,648.08,860.59,1005.81,1182.74,1286.84,1514.66,1281.75,570.46,726.69,1175.24,711.52,1138.73,1034.91,1064.39,1219.60,1368.84,960.65,1216.32,1079.98,970.92,928.51,1018.05,1409.28,921.59,1084.52,907.47,1013.07,1229.37,954.51,1231.62,1168.56,1227.29,1156.38,1087.84,1254.25,979.43,1245.34,946.26,1193.22,1244.33,1240.28,1207.57,1086.68,1256.36,1180.47,1330.58,1056.78,1110.18,1521.87,1202.10,1108.85,1276.70,1238.17,1196.65,1001.11,1259.63,1069.36,1275.56,1097.80,1053.27,923.42,1195.51,1151.66,1081.27,1204.80,1071.24,958.60,1146.56,1294.08,1222.07,934.09,1201.93,1161.52,1175.01,922.93,1198.16,1088.09,1085.77,639.28,1123.29,851.36,1131.95,1263.65,1135.82,1067.93,1026.37,1156.59,1203.52,1176.63,1270.45
1987,1109.31,776.09,824.79,1056.23,1143.01,1150.89,1295.50,1412.03,1173.84,1039.80,1023.41,1105.10,1216.89,1102.78,1315.98,1211.00,1297.74,1166.79,1311.95,1046.18,1070.58,829.55,1138.60,675.30,989.43,901.12,1314.64,1413.73,1337.58,1147.66,636.01,841.79,1276.44,805.33,1077.78,1136.01,1152.46,1197.25,1192.83,1037.97,1128.15,1048.28,1082.83,1046.53,1114.06,1326.65,1041.06,1169.82,934.75,1116.70,1118.84,1074.44,1398.22,1115.16,1120.56,1091.96,1199.76,1117.26,1093.56,1107.52,1066.35,1129.90,1147.84,1247.31,1097.83,1244.36,1157.56,1335.06,1408.97,1178.04,1128.55,1364.85,1135.20,983.09,1333.71,1136.97,1340.03,1151.63,1269.73,1187.47,1145.20,1255.20,925.50,1035.29,1125.07,1179.85,1201.33,1337.10,1128.62,1102.90,1279.47,1404.21,1196.87,1072.08,1281.28,1017.79,1149.84,1020.31,1305.45,1134.50,1067.64,627.35,1285.42,959.25,1117.41,1106.85,1272.36,1189.26,1057.53,1180.51,1091.96,1165.68,1390.59
1988,1346.15,1153.66,1062.06,1391.02,1459.46,1419.09,1452.90,1498.34,1390.65,1271.70,1312.77,1307.17,1390.63,1171.28,1445.83,1422.89,1456.26,1387.51,1431.12,1340.41,1125.84,1283.91,1487.38,1092.31,1227.46,1342.73,1425.87,1705.17,1540.10,1402.09,969.03,1094.46,1480.17,1068.81,1295.23,1434.82,1240.58,1334.04,1623.55,1376.06,1466.75,1424.13,1146.13,1344.18,1425.93,1589.99,1334.25,1461.47,1315.57,1440.35,1410.31,1367.96,1550.12,1349.75,1472.40,1363.73,1459.32,1410.46,1376.80,1399.28,1106.17,1249.16,1315.68,1442.32,1383.56,1456.04,1305.00,1473.72,1553.28,1443.71,1469.89,1543.24,1249.80,1292.30,1522.07,1315.26,1438.93,1218.70,1448.69,1266.36,1293.19,1361.40,1242.07,1076.95,1270.69,1332.99,1467.36,1487.00,1219.32,1135.32,1430.41,1524.86,1421.32,1101.02,1452.80,1354.04,1444.49,1336.50,1530.03,1227.42,1196.54,1110.62,1453.36,1242.31,1225.66,1491.96,1418.63,1484.89,1154.06,1393.06,1315.20,1377.97,1657.33
1989,1175.64,875.48,951.52,1159.07,1254.25,1270.57,1335.73,1458.58,1342.31,1128.20,1149.95,1098.48,1165.70,1068.05,1355.22,1377.78,1346.72,1330.53,1323.84,1171.57,1013.02,957.19,1259.99,817.52,1085.77,1063.10,1315.91,1433.63,1427.94,1199.17,835.03,979.73,1370.34,915.36,1066.53,1250.26,1148.04,1123.17,1329.88,1099.78,1267.15,1169.04,1048.92,1173.94,1205.68,1329.09,1169.07,1236.70,1018.23,1164.46,1171.64,1191.41,1504.35,1224.87,1252.11,1198.98,1320.02,1219.31,1216.20,1191.23,995.44,1122.38,1166.65,1402.17,1179.26,1305.06,1206.92,1421.50,1424.91,1298.83,1222.92,1332.07,1148.10,1077.43,1359.52,1129.40,1340.76,1030.39,1386.67,1122.07,1130.69,1117.50,1032.96,960.79,1166.26,1125.78,1258.65,1447.60,1093.56,1015.69,1300.21,1412.91,1236.37,993.60,1411.07,1140.86,1252.62,1091.97,1380.47,1122.31,1026.66,807.95,1344.88,1061.45,1107.79,1236.67,1273.19,1275.13,1033.16,1313.25,1163.44,1187.12,1425.79
1990,1155.12,882.37,940.65,1212.14,1338.35,1341.85,1354.94,1366.12,1218.38,1200.60,1231.62,1127.89,1144.55,983.65,1334.79,1287.17,1364.25,1209.32,1310.62,1258.99,941.75,990.35,1378.80,692.11,1156.75,1098.08,1308.40,1555.77,1337.80,1271.37,623.34,967.66,1410.83,887.92,1106.75,1344.37,1048.16,1117.76,1375.78,1253.88,1353.09,1278.30,958.29,1262.19,1317.49,1365.57,1252.80,1347.28,1145.87,1331.37,1221.54,1281.38,1332.75,1125.36,1328.72,1158.17,1384.69,1278.89,1293.83,1177.27,931.27,1015.21,1097.39,1313.06,1240.03,1356.97,1124.06,1311.29,1299.26,1366.52,1358.67,1320.27,1065.80,1123.68,1372.53,1093.87,1319.88,1056.28,1275.20,1020.26,1063.96,1153.70,1072.30,923.03,1054.63,1096.65,1347.37,1324.40,986.58,968.43,1262.58,1313.20,1246.50,934.53,1319.51,1169.57,1328.69,1232.93,1441.01,1016.39,1034.89,615.54,1366.31,1143.67,1019.34,1270.52,1254.79,1376.64,978.84,1241.82,1076.20,1204.09,1526.96
1991,1230.74,958.86,969.11,1332.51,1326.05,1317.01,1300.43,1474.61,1394.10,1152.10,1224.56,1151.77,1186.14,981.57,1348.69,1360.01,1323.86,1375.31,1344.26,1242.40,936.61,1129.08,1439.56,848.20,1131.13,1254.99,1350.42,1464.89,1642.79,1239.66,752.33,1006.03,1317.58,957.74,1169.96,1344.13,1042.69,1150.02,1468.99,1256.99,1439.29,1380.56,979.32,1247.35,1314.98,1404.82,1244.60,1344.63,1183.88,1326.88,1318.51,1258.82,1539.96,1199.34,1457.16,1131.94,1368.05,1298.70,1301.27,1145.42,934.86,1082.10,1123.86,1439.90,1328.31,1364.48,1265.42,1436.92,1430.42,1367.92,1404.61,1620.41,1182.40,1239.30,1356.14,1116.60,1374.37,1081.19,1513.39,1056.91,1078.79,1212.80,1192.67,912.20,1172.08,1125.93,1343.18,1451.70,1036.84,990.16,1284.88,1423.35,1207.91,953.16,1426.32,1296.40,1296.29,1222.51,1344.91,1048.68,1078.09,835.86,1373.27,1168.08,1085.68,1395.84,1271.49,1332.46,986.85,1274.55,1118.83,1152.49,1430.77
1992,1115.05,899.59,854.61,1263.66,1337.56,1220.87,1238.51,1139.93,1074.86,1104.40,1110.48,1213.17,1177.67,1067.01,1211.66,1173.77,1228.77,1074.39,1158.86,1134.81,987.96,982.77,1343.55,694.97,1058.78,1130.89,1138.06,1417.78,1238.68,1309.51,576.02,878.48,1299.79,847.03,1184.86,1245.94,1166.28,1137.57,1395.24,1163.91,1329.22,1254.94,1083.74,1136.48,1238.73,1420.75,1129.21,1272.38,1069.64,1238.23,1268.30,1156.36,1121.35,1069.96,1358.32,1109.91,1265.46,1305.65,1184.78,1145.04,989.83,1023.74,1063.77,1159.00,1279.21,1241.36,1069.92,1155.95,1223.36,1243.29,1305.42,1297.91,1049.30,1164.99,1264.12,1129.81,1128.85,1073.97,1084.75,1153.76,1056.85,1212.40,1110.96,925.46,1015.26,1132.21,1260.05,1164.30,1076.27,1059.03,1173.88,1192.65,1215.70,1024.10,1166.83,1213.64,1316.39,1148.74,1323.41,1093.43,993.70,611.85,1226.75,1064.14,1030.68,1310.38,1160.35,1245.98,967.44,1143.93,1050.52,1137.99,1395.88
1993,1055.81,771.14,697.62,1150.52,1196.38,1019.25,1065.84,1100.61,1178.20,927.20,926.53,1099.10,1208.72,1097.87,1017.10,1094.39,1082.51,1167.11,1048.90,953.11,1044.02,899.04,1226.15,648.69,877.26,1046.57,1059.78,1223.79,1369.82,1179.16,529.56,716.50,1093.31,666.30,1069.04,1022.61,1177.55,1199.95,1277.71,972.32,1227.80,1123.89,1075.89,954.53,1011.95,1330.17,943.76,1082.17,932.25,1046.09,1158.85,973.75,1106.03,1071.65,1239.65,1024.16,1049.86,1183.47,972.81,1084.42,1023.52,1135.32,1188.20,1123.94,1167.65,1022.38,1232.14,1076.52,1151.73,1029.03,1160.52,1447.83,1235.90,1081.25,1083.53,1144.51,1073.27,1089.37,1133.25,1139.53,1141.22,1220.00,1038.10,982.38,1172.09,1168.82,1046.95,1090.20,1122.67,1048.24,1051.96,1125.97,1092.23,1019.06,1094.80,1128.86,1175.37,891.37,1122.16,1162.78,1112.46,603.66,1033.83,839.60,1173.14,1216.61,1032.68,1059.33,1080.59,1055.40,1081.01,1033.76,1198.70
1994,1298.71,997.32,913.57,1376.94,1370.98,1232.58,1264.60,1427.84,1639.62,1083.30,1148.32,1331.52,1370.12,1150.28,1318.88,1485.39,1324.69,1624.39,1362.22,1160.46,1091.62,1122.68,1481.98,862.45,1061.23,1246.50,1375.33,1419.12,1797.50,1383.48,741.23,956.40,1287.76,906.04,1294.23,1270.23,1236.33,1344.39,1523.88,1245.30,1441.76,1378.93,1130.52,1164.69,1281.80,1559.65,1163.41,1332.06,1190.56,1322.05,1377.61,1179.77,1451.43,1452.46,1487.14,1306.02,1269.66,1371.63,1219.94,1345.55,1065.30,1349.31,1348.52,1532.78,1403.90,1294.60,1524.10,1437.41,1373.55,1257.40,1423.86,1788.07,1447.20,1267.26,1284.51,1366.72,1388.13,1232.13,1576.91,1231.94,1374.02,1372.20,1203.78,1061.52,1425.24,1312.45,1312.69,1459.50,1249.74,1096.95,1379.23,1364.13,1345.67,1061.16,1474.95,1326.79,1333.75,1160.03,1315.18,1276.75,1308.43,829.60,1299.91,1105.24,1348.90,1432.36,1349.22,1264.05,1208.76,1414.03,1370.89,1299.37,1392.50
