"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lithuania","LTU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9278402801.57878","10138279047.9986","10495859621.9919","11230719155.0437","11991670065.7639","13154225027.9668","16040367647.4566","20291492624.9083","25130410981.7617","28786512527.7057","34245356102.3774","40543688819.3421","39412339363.7801","38943472383.8843","40322490383.0204","42141478823.5654","45363126790.4767","47118071174.8952","44106768544.8724","42700115506.837","43180276968.6292","48893352139.3218","53214693568.5139","54826542582.3242",
"Luxembourg","LUX","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","522574817.1801","545997066.283688","612317917.15682","636988288.559961","673981154.294018","693331879.016289","753656391.653799","864924663.746531","1091596903.73826","1179331800.48095","1404364248.88794","1823147689.21576","2432491585.87046","2831741110.89068","3053976610.36265","3261767394.82977","3835480347.0774","4670803857.78363","5605160990.47634","5625239067.07059","5426670350.37538","4903703553.98852","4753862789.09266","4787255845.85291","5717692581.17575","7407807725.72949","9661794954.40359","10763287700.9851","11961962623.5993","13610233312.7168","15291838206.2725","15918631617.6356","16654649651.1262","18699804314.829","20112845156.895","20703196251.263","19684483998.4565","20024849519.7236","19916125311.3157","19845651549.7142","18919155381.5825","20744683502.9215","28626932002.205","33988308447.4971","33698753238.9874","41115701745.5308","41940290816.7348","35060692871.9207","39243313804.2566","40970004447.152","46665100261.8193","46248594551.8013","48239742802.8948","41856573602.4896","42876586241.0459","45149830724.357","48296658787.0657","47763751682.0483","51125772381.1",
"Latvia","LVA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6613341179.51071","6910503534.37756","7142033925.5237","7863358755.42648","8417348472.60234","9091854784.841","10694583373.1335","13193594339.5655","16538091650.2103","19816086882.5708","24702755930.1522","29448483054.5282","30240820817.2857","26540379992.996","26234858721.5172","28073654841.047","29878031838.0216","30567483258.8271","29853847813.849","28974068867.0882","28839290840.6896","31859855477.7082","34043351899.5818","34001979559.2244",
"Macao SAR, China","MAC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","1296914342.76837","1304171975.18279","1544259055.75013","2007594612.11269","2402017101.69286","2689128528.84417","3086127749.12965","3533356170.50434","4555924043.49335","5297285255.46057","6056658432.52184","6721358409.79611","6881424978.8727","6955434508.2094","6429217027.56156","6124914058.74613","6295985958.18511","6902187970.10267","7309691376.90273","8210831027.62617","10480136324.967","11565764643.0654","12933524707.1642","17227342595.6435","17406891520.7358","19001048410.0774","24360387797.2841","30016131716.8551","34285819436.5407","40132805896.375","42579104689.0912","37375433694.7814","39039583817.2154","43554063583.7849","48307871143.2156","48475548328.4445","",
"St. Martin (French part)","MAF","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","3454362733.56611","3739422891.21724","4016382497.42135","4396652376.66455","4906462692.91828","5998704228.26337","7739692748.6922","9567860583.0291","10539355877.9178","11249652176.5507","12407032790.0966","15324017474.0945","19655888901.7265","19829432397.6043","19932382943.9563","17010472007.549","16124371986.9705","15479021783.5224","17867083991.8464","20347532929.2793","25995444543.2322","27207610342.8546","28940345216.3078","31557785746.7556","33025757419.0776","32386546951.9296","36103866051.955","35479251078.9148","41823860617.2291","40888565727.2852","41403612138.6954","40630817077.4441","40423190599.334","41123783888.7897","40832847649.582","46593764779.379","55993763410.7712","63817917578.8724","70012667849.2079","75133273365.6365","86275667827.529","93438161542.095","96294797488.4911","99886556938.8133","100417881045.857","105816420635.878","106120314976.197","106341535370.763","102887384594.596","104152873255.782","113260151571.421","118743494928.415","113274438766.855",
"Monaco","MCO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1847404780.80379","1695661915.7458","1492937778.02233","1421447254.76154","1462434749.04265","1709523909.37814","2059597733.89959","2630406312.01156","3233492790.71308","3682541982.37861","4131592479.70617","5360841438.33719","5596714377.09808","6800052995.21166","7804603746.59099","8968496101.39863","10360129485.0869","10689562746.8242","9343923475.5617","8914792444.83318","9174041564.15579","10622877814.9766","12206277805.2383","11957568949.6383",
"Madagascar","MDG","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","707049619.973321","720347992.172914","770646823.818701","797619224.212461","880989588.052567","964308715.376348","1066751409.20574","1108568110.80169","1170460144.05894","1228954583.63573","1309843828.1831","1532536884.07967","1919042913.93916","2330746830.845","2314957239.32745","2453101751.88639","2579045559.84759","3328430775.60945","4327745482.19557","4540741898.92202","4808575291.71436","4562940714.45321","4251042220.81355","3993996191.79449","4091973259.56437","3892632513.78612","3768866899.62781","3373609097.87609","3573000980.25404","3287467421.67384","3597445063.6002","3739193328.41384","3742033139.29233","3820371346.87495","4110464973.71979","4349303577.46437","4462925171.09403","4317952440.43609","4520834723.80984","4894076061.28516","4622223137.43234","5797339401.97386","6135994994.00636","6222219934.48042","6178297230.84637","7355471368.26624","9064392840.97938","9673681688.11391","9966577294.21487","10455695742.2957","11110275389.3279","11908853546.0549","12267332098.5776","11861271816.9031","11649898117.6617","12018893544.9916","13146396427.3245","13948194629.1144","12937523265.454",
"Maldives","MDV","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465614973.800148","498818810.800962","540744320.698297","579046007.188163","642119560.007215","771889302.00704","1027751552.99018","1174693618.85924","1104962633.42779","1486709814.96836","1500187832.82972","1859786869.24199","1929965973.35724","2179912768.95731","2509185702.22538","2633260209.1918","2827269979.82207","3184015878.75393","3478444783.50075","3836709400.95399","4269080970.95624","4750974636.49292","5119040554.74054","3505941240.13497",
"Middle East & North Africa","MEA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","708746088094.754","791200458459.157","858025461011.551","879751533343.747","896038199981.96","965311816039.421","1017283731366.1","1025726177681.08","1120427923780.46","1311885943806.56","1520826913881.94","1776960272324.6","2087755146246.93","2482346612405.87","2630741750789.61","2857767861794.03","2968091175775.67","3334126002454.56","3564424036607.44","3618248800031.67","3399902564135.33","3292491839178.12","3170797503644.03","3291621584806.77","3412271053391.03","3201791926106.6",
"Mexico","MEX","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","14659119018.1453","16311307146.0803","18855206802.6928","21111058885.793","23401113479.3456","26060824906.1419","29675397414.8851","31986204213.1845","35266740084.2265","38690930979.012","44861163667.1311","55653814190.368","70206012348.519","87094137870.0272","94138488575.489","92835930645.4981","102383398396.585","125181576753.268","173666910349.926","227059580523.585","212958498231.84","174734165273.919","163725447994.847","172818531008.96","161138352531.819","161904848702.953","168767549697.085","195302757594.9","234010884389.661","277673744309.893","328048310023.019","397579150154.02","478325879258.623","438652260121.078","430616153376.049","440455418957.605","480142949358.168","537444615295.741","614243644078.559","676202769221.778","721830298288.073","759045771716.463","817519190073.776","853740064016.691","934906034173.901","1009973545443.44","1083709170199.5","992380613668.335","1031498818234.87","1076966686703.36","1178346259791.34","1220178664785.91","1263836399011.72","1238464109255.1","1158043959314.5","1112621185283.24","1158978200959.16","1208644890348.05","1092872231694.32",
"Marshall Islands","MHL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155071552.339218","135907614.798427","130896255.139017","135223705.060865","142609705.906685","150007481.930526","159982951.976538","162115390.973366","167416549.893339","178719479.698818","190193543.668155","184329328.710833","193107323.850625","184276699.596809","195146067.266524","200349865.916948","201516535.965018","196552559.366119","221074424.787007","230739049.457618","246500138.434928","245237807.557919","258041317.58325","282944488.139861","296987656.070617","292153496.432549",
"Middle income","MIC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","298158660651.317","329146522694.828","370679231194.161","412985921354.647","442929923660.232","454315715276.302","477151055329.613","532393173448.408","590790554946.765","639696506201.643","706044826602.264","862689381380.416","1093578250229.51","1320906906430.54","1416714299049.09","1502931427681.01","1648602539518.11","1930390773422.02","2247885833802.54","2478126909825.55","2519174622597.77","2432204722128.77","2432832518801.32","2512120223874.58","2683398374567.22","2949147702436.55","3181659151103.9","3217430226119.25","3414079091893.61","3495999680577.88","3735224816641.27","3908898206596.69","4166339699885.49","4522591748170.01","5046138276139.98","5453131869102.85","5350563733108.16","5338095266180.18","5599467483284.52","5714397130603.66","5884607443125.77","6484618328420.03","7643704554773.64","9010944908881.56","10587711254825.7","12677560429821.5","15117123071764.9","16461849680150.4","18585520468510.9","20961861106557.8","24073298126941.9","26416797506938.9","27616221809802","27257359977068.6","27040795883413.8","27874127449343.8","30157642546677","32010273931342.7","31124920288827.1",
"North Macedonia","MKD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3480351857.49772","2892741814.989","2776716824.85294","3548537540.63434","4353683015.24089","4424514622.08184","4040291437.87247","3858937783.7586","3881870478.65808","3713224012.44357","3738895150.53839","4282221257.24798","5271782432.6681","6155954949.66848","6837557168.76495","7401880419.53178","8941877356.4999","9529429243.73385","9742030804.77294","9960615775.38681","9823429424.14376","10380254394.3661","10797420361.189","10616366278.8323","10364779640.8163","10241143085.7671","11422983687.6189","12241173771.809","11911623858.5389",
"Mali","MLI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","335278094.976844","374498801.556523","397695936.192925","461701326.588882","543835014.191047","610543064.735735","793907905.592653","935382526.069692","1092725082.49903","1180682388.24829","1515826941.8167","1742359004.56939","1769564382.49424","1490090615.81085","1317458874.44548","1249399285.53688","1441708050.79552","1628408536.49424","1916125361.6332","2373265067.67115","2446123427.15264","2435038751.36129","2790669648.8064","2915857168.52583","2939252918.57504","2657031653.93936","2591103686.00324","2654390258.27586","2846541102.29609","2872664157.91774","3091580301.28733","3106505048.32791","3413552623.95387","3394423129.01886","4200674143.03008","4948143900.02395","5882557825.98118","6546639631.32776","7285324103.4079","8571256877.08119","9626341442.25694","10475421754.9357","11388504521.4705","11742715237.5632","12753694421.3555","13712625345.3255","13887598774.1041","13954289422.0938","14186517279.8696","15906397899.5946","17015249888.1862","16892851405.7292",
"Malta","MLT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","328387963.727451","379736411.396256","471852851.271395","604296399.974791","649077974.229424","710872047.740616","824133357.023338","1033956537.17777","1354508532.58111","1490118449.18577","1482830404.06418","1302559124.88613","1265452923.36933","1240052578.68034","1369554515.71958","1698863020.32245","2174936656.34985","2425021925.52957","2689949169.69208","2889143704.65231","3204219913.76906","3181213300.39581","3221932289.97184","3492115656.20786","3802455111.60336","4030810815.64272","3952649176.54819","4149441015.03615","4445987875.57274","4302714832.7105","4239015976.23176","4851932855.97881","5657522726.28963","6325345111.62979","6627989462.24582","7151380144.13534","8356042053.47629","8378083369.34443","8858124332.33637","9208106312.81586","9307373057.2988","9954137499.68013","10674823055.1234","11229198479.778","10742659721.4677","11296118680.3288","13129381677.469","14287266004.2955","13325768037.9035",
"Myanmar","MMR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","669449408.666463","605458521.415053","512049550.538086","406190426.263656","346005702.918283","390144995.070422","501531838.390716","612301543.719117","619186308.836293","656246826.430031","711370683.646193","903152750.099537","1123672248.39243","1276349816.22494","1209191826.45936","1131511036.35416","1084260880.07674","1113408054.56166","1139323631.60996","1194550014.23781","1247429907.0096","1317426664.94388","1328763046.82265","1414007548.2951","1458739673.44203","1470473660.60961","1501644748.33734","1615828932.49114","1800122641.92166","2160926563.92594","2554369812.64368","3108246721.85089","4057734543.46961","5172172679.64097","5785534425.99121","5455709401.54998","5557059134.74487","6113175890.05728","6476732507.94064","6340651697.40842","6990042458.17017","8429721369.75974","9666234451.63704","11245964883.0698","13439859740.6059","17281991354.4719","23191315317.0405","31185648540.4332","41038420346.1938","50940613812.0293","60350710106.5251","63141939744.5926","61839932517.2697","63657557298.6711","63133209278.913","65624125047.1572","68859038465.9816","73622120421.4535",
"Middle East & North Africa (excluding high income)","MNA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323120937863.612","377913997251.223","418918054892.765","441271563338.56","464549710343.654","495392299249.55","519292048112.324","523533554286.951","556717368587.957","642448691247.653","737590559592.725","854831434670.834","1017133265221.64","1218631455368.37","1362223916783.15","1505014494398.21","1450096877460.83","1575257021439.94","1624932589462.74","1603003881207.82","1470253517895.45","1465354586278.88","1404802249660.03","1368139295303.28","1348486737223.86","1226620350435.49",
"Montenegro","MNE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1198486143.86772","1491369992.58582","1900212363.69721","2249308384.4494","2659190613.20439","3151309996.57256","3989144823.47237","4166344947.95777","4289504080.03225","4501666008.65116","4344916029.4122","4553428035.82422","4548699754.43301","4511302247.00979","4411153858.96194","4606448444.51834","5248476077.90216","5678424729.50874","4908147016.91521",
"Mongolia","MNG","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","2626695814.47641","2475355649.37402","2370751014.26871","2658695291.01385","3083700235.32733","3538026218.35784","3405241046.66224","3133639408.40811","2668014598.0923","1806705839.18741","1159996936.32681","972230433.765522","1064877784.8364","1276918212.58901","1355544187.36394","1226533801.13399","1133862016.18975","1115885952.29764","1168592644.48513","1293142869.67232","1517095332.65621","1894036113.26361","2264259103.98985","2861568945.65893","3646103434.79051","4734284977.10207","4782221505.20557","5437357185.34631","7173895893.62191","10305289407.0951","12492493837.0176","12389164485.1398","11403259054.6459","10678416152.8432","10075849709.1657","11706074195.2308","12413802290.1229","12271274213.1678",
"Northern Mariana Islands","MNP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3036295297.91199","2890443093.43595","2915112756.61723","3427993896.55262","4099491350.66727","4798041803.24178","5630865879.51872","5660247312.57995","5835728066.19343","5412831314.75851","6171568775.5878","7229197066.30426","8140918147.84889","8913447804.2244","9876388035.21913","11234735521.1631","12414874270.5622","12267713059.0665","13169392418.457","14834423501.877","17099858983.2066","18071491915.9738","17393581960.1674","14795137398.2976","13365347251.5567","13629520200.0238","14807135757.4607","14411617853.3352",
"Mauritania","MRT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","164696638.607134","218199569.228444","261104689.763114","269225105.765362","283282744.156936","311938197.42718","306315749.267579","333472895.302979","332757627.302685","354638321.175326","430533281.481115","614164256.053447","684092182.819379","743276582.289362","781698777.919468","825080904.887083","957787686.996047","1092991338.60346","1145212540.59195","1086794119.8896","1069676457.0553","1047337482.47782","1028825489.16429","1115010359.81909","1252986426.34564","1431427636.54578","1514886128.5097","1483232745.3452","1685913818.84232","1964187078.43672","2124046238.01547","1961537307.35259","2073880724.00062","2296536778.76252","2117921657.9374","2072721205.90264","2092447001.31012","1907498163.16597","1758072210.69889","1813741399.42775","2037396213.30193","2353802455.43005","2834619296.19514","3541729874.91784","3905307436.6501","4540216286.45912","4921240169.44072","5249329741.77144","5751463903.04753","6515886000.18669","7074882455.25765","6866395921.57446","6650490402.54506","6300890084.24314","6540847760.83795","7242557311.1025","7766203500.56125","7761746775.4967",
"Mauritius","MUS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","947203077.336216","1162632874.55075","1197798323.57358","1251411353.87192","1176530924.16419","1067839753.41601","1038550614.66388","1081966970.21049","1282176898.48296","1679754106.95589","2146437478.90254","2336293992.88531","2571449982.12819","2802076784.61248","3237791488.29748","3423412844.20342","3597854904.9848","3899542231.23177","4291102492.62941","4472707096.04952","4385898551.31304","4299812541.97044","4631883265.67503","4753805659.81166","4764887740.54899","5351359945.19814","6315573840.12935","6873295970.3798","7318295480.95708","8040550418.41746","9212348360.05916","9729857866.77769","10100055650.564","10513938636.368","11998234858.0041","13242475477.8091","13648096649.046","13505307608.0611","13446066142.6154","13890223312.2339","15529554046.2103","16321041797.8681","12944959302.7524",
"Malawi","MWI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","179667233.928343","182161232.363603","186443429.347123","223668338.444203","256968949.717073","273213334.266736","262143982.378663","273765308.315569","279561649.067899","352181544.483564","408300349.863894","475669660.317201","595131266.958562","683193447.692311","693575749.433085","755933127.088148","904581988.174816","1047742065.78909","1169375643.5396","1191509939.81826","1196886629.98715","1164997192.54024","1183750957.85114","1178934163.19362","1172627458.13871","1230283092.25755","1386653910.31904","1477393001.42624","1723155912.07421","2059037328.25773","1956934700.00452","2129721395.19628","1529853405.72765","1579756164.47804","1717406818.07138","2078052046.46074","2149837574.00801","1967718189.76419","1749386427.70146","1655094400.74112","2010995068.64343","2681623205.28371","3726153066.07766","3778047147.28566","3999788007.24627","4455524701.4574","5085692258.84102","5794277102.59466","6542310410.50253","7378702705.31288","7015802986.78698","6451260033.17857","6023991082.78389","5892246198.96096","5933337387.34593","6612362926.20071","7780315888.13861","10328623808.6128","11087084868.0319",
"Malaysia","MYS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","2056609239.05584","2252861267.18362","2484367731.52956","2873129766.27974","3147398126.18862","3316370624.47728","3532862552.1935","3670886712.56783","3950136070.75307","4366663746.22439","5000829009.12159","6634555069.69897","8889415020.6047","10409805949.6775","11425449165.9596","12442414518.3487","14834100302.5038","19464301912.928","24728297706.6576","27234663235.9571","26932197577.0715","26791308076.365","29695855337.3046","29948052735.5506","29913660291.8529","32360362546.084","36467724701.9637","39592331590.3052","43233642651.5494","47425634746.9375","54699321061.2268","62988060792.9648","71915653329.8703","82974277640.3347","94568098181.4819","99625336976.793","80495925750.3513","76642413267.104","80178759407.0033","84094636681.4591","91743300830.5243","102820336730.086","119334486560.932","135484759137.317","153034484288.078","177055185567.59","204636675463.434","210841313852.354","232945469577.234","259323021077.674","295984521534.141","319543900682.728","332695279538.689","323144264204.801","311558622438.368","309437218441.156","335819482857.338","359658546154.892","342212746177.908",
"North America","NAC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","654458740675.939","690866113688.186","740143957415.026","805320914412.21","881105922447.787","928264217392.344","1017786330855.68","1098988530764.64","1146517244466.86","1248112199184.94","1408543537612.97","1651350208987.05","1825429904698.44","1964530852187.34","2088969884302.94","2258768552983.06","2561052394014.27","2935283929202.56","3251435327893.48","3523425945322.98","3521188433382.74","3640920523649.14","4085617786993.9","4441659768334.04","4904997183852.67","5541347745193.79","6140823901164.8","6271450854495.19","6421044563584.75","6564761090051.01","7041979283899.74","7332105203750","7779284273682.56","8265979987173.13","8717500762314.66","9112096168484","9443993047872.12","10044533757021","10846007822794.6","11183407847908.9","11475815456204.9","12364360187565.5","13704841578240.5","14776320862371.1","15539683714148.7","16038829193807.8","16453002866053.4","16131974050668.2","16719079830217.6","17401579784495.9","18345114497008.1","18920397213744.1","19623475548817.7","19871448274388.1","20047785655000.3","20836058797854.1","22429274872632.4","23416516436970.9","22924936583591.5",
"Namibia","NAM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","2192568594.55848","2080348833.02586","1944167232.43249","1583411143.86225","1658163128.72187","2062361366.45001","2255707386.15425","2569981948.51699","2856173957.0744","3175165075.67728","3493147016.27233","3422823481.66639","3614714765.89005","4009294169.92196","4168112616.39091","4252527618.10095","4107061097.02295","3952965597.56759","4028141080.00499","3817163857.72545","3726284638.437","4292721568.21895","5524628696.99363","6850075134.74931","7951388518.51933","8485666873.77718","8826564365.57357","8851319740.89011","9532230008.06804","11069932792.6786","12581100872.5394","13278816396.8263","13164098850.6374","12290646799.1884","11165434200.9489","11102305272.1238","12039723817.0401","12876043632.5069","11438633166.2481",
"New Caledonia","NCL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","176920510.280184","215141358.514112","262376940.995291","360975144.625563","410426232.645994","474752331.38731","513380965.732844","691201685.532222","848499719.946174","862733011.028701","894564761.875996","959841569.884341","956270151.701359","1117523027.96699","1132426382.29425","1042893476.05809","879902417.208217","830582592.629433","850944600.515445","970770531.569041","1295317493.01805","2171096018.404","2425868459.14933","2521873012.96759","2665012707.11803","2889489986.45912","2930688338.38911","3092316918.93323","3434034992.63107","3603596679.47456","3586440267.79848","2980555060.91909","2856237724.82839","2817759740.41578","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","539522252.649215","591801817.958447","590993858.66556","654043486.682924","682375985.120526","694819598.078065","697444522.502722","648673952.306372","671218507.841061","724353881.470803","733501262.072489","768021638.414449","1046376273.13112","1192011264.86718","1154999913.54801","1278587895.56193","1603842364.03023","2034951690.29716","2438190323.89158","2422217595.39818","2253601251.2452","1881099421.98279","1442811893.95542","1489264772.05466","1745156602.62007","1991062533.20594","2463712472.26296","2501903135.26887","2698457231.98795","2998459619.43519","3627950421.36663","3420685131.9189","2753940983.36229","2507922532.39967","2345535615.55269","2435686371.4973","2656816164.33675","2618159284.56036","2536805746.92836","2612582325.40025","2719856592.27392","3117553960.55855","3722973569.44161","4554154985.55858","5060170318.95461","5594054296.83221","6737680025.16389","7597041942.90313","8509397583.79124","8957171125.45614","9768089027.75409","10628681333.9808","11298670841.0049","11120161230.0692","10962186555.2203","11171093859.2952","12883751207.9962","13862144484.2047","13301470311.2171",
"Nigeria","NGA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","4686373217.86261","5202052336.1955","5500940817.92681","5708707892.61367","5783962837.93693","5164457485.91192","5267542721.40445","6593383641.66871","9433652456.9676","10323862021.1321","11662626891.379","13163292085.2796","20780528882.4405","25393836809.2118","33192231886.9873","37663684923.0682","38469503667.8706","45702418117.034","55748956647.081","73550938384.8078","97766844070.7771","115522433751.663","91631463944.7189","81379343846.2458","67767633998.0206","62490651308.7294","61022095178.8817","51408382359.5315","52970718732.0276","50278559968.1852","50821602921.1925","36710987192.7076","32788772653.4706","33564129060.3747","42670372430.1232","49678787140.8183","50925963551.458","54389221208.4261","57027910766.9966","66778601792.5646","81646110623.4242","93751849585.3233","118341043271.813","143541394612.278","192500981584.262","235632365321.86","295731122809.069","316364492366.811","340591814244.017","355591919593.44","408559937026.607","461617004873.913","517951463622.336","511128254894.939","452683662038.485","398884656813.829","384737460610.374","407589062831.786","412805339113.206",
"Nicaragua","NIC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","263372112.421621","291333222.920687","327605853.316137","410217960.774111","495602916.700448","627000210.341257","653136029.065971","716266510.633002","737228274.5123","784506068.152644","838526566.541337","1006815009.41677","1381602430.11865","1593409168.09507","1750885432.21018","2023727640.3365","1992155762.73964","1580771240.65256","1958862034.34005","2206716658.19438","2344968687.58772","2417674220.15273","2555329640.88594","2559006181.41332","2871880403.30639","3351234233.50872","2704549576.29737","1483010001.13797","1290454377.23953","921331223.517884","1037960760.56034","1312463464.43396","2034593564.02016","2859827220.64092","4156977099.38337","4252740269.55048","4338613097.25364","4616888691.76544","4890672933.0975","5001380639.79237","5027661795.65858","5284462286.8313","5817801342.01746","6323645133.82396","6628686069.55097","7184965992.74211","7900327358.48092","7950796997.20633","8528007873.14164","9288003925.60042","10004002873.6999","10561195048.9158","11244786572.9721","11767930686.64","12333244581.0326","12954322897.3192","12753907016.8525","12404991945.0078","12222860513.7839",
"Netherlands","NLD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","14408058404.4509","15619276782.984","17737823954.8964","20879346988.4493","22886496012.604","25230102767.6752","28413648370.3391","32827993929.4769","37651738669.3334","43474047783.8767","51360789427.3577","68174189714.297","86311197906.7802","104313800721.795","114956512788.322","126061276947.343","145806653804.47","179172313226.866","209820928040.99","199515199511.273","176722556647.055","159007587494.696","154758781512.812","149770752838.059","170389793350.213","215849941501.673","274125550514.076","290073460703.009","303837731359.985","320642371118.979","357202565265.167","367569275202.876","390330825957.821","428018902323.932","462005626175.512","465203773027.158","443822063913.863","453318927563.995","458816455637.09","439451326026.707","436306660222.367","502138928076.11","606920236203.925","686215468449.477","750406780468.457","804476489952.614","866169046834.221","887204282028.954","895673248934.376","909413285704.371","886971318122.368","889866017108.053","876604008573.415","843886186395.887","798694592431.279","807025361900.942","883168139388.281","922396880622.91","890621543941.708",
"Norway","NOR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","5841143098.71998","6264518207.12345","6855815078.49558","7635741598.32898","8394441277.54172","9342198978.57852","10032039755.7127","10980494865.0546","12101171808.1043","13950627514.6589","16655702321.7403","21068840490.1093","26912491263.0565","33591970461.7889","36833355398.7315","40258546125.991","45106952749.2168","53382818868.4981","63947538758.4862","67286888884.5962","64806209232.6114","61653222851.104","62690979043.5632","65220167411.8767","73140275244.2365","87218433313.9209","100895929210.165","106016359560.459","112410408041.718","118564973312.767","131936829686.827","130259082180.082","133796774466.078","142503415434.576","156822569326.42","166993993890.515","159963853697.195","158565632887.188","164080982513.91","172527187675.884","181026122792.782","204263461944.755","248620122230.573","295105437955.509","326352351739.158","369545351945.429","417086288782.91","424111987706.813","432670223034.096","447431714513.559","497392148413.804","529236688936.415","536171313458.83","482081719703.498","425931271972.116","399221280056.429","426657084245.12","436601820949.355","421183573230.589",
"Nepal","NPL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","557304587.75121","550796922.697855","555852297.475663","581373471.366921","726360995.270472","860826499.901167","870241429.503172","863564491.134695","876752097.414163","892949002.950967","1008207211.80734","1091349148.08245","1312477512.13695","1514569848.90537","1625636207.20891","1623678984.90264","1674660572.1004","1878916341.98156","2083351176.91825","2384253270.39333","2436592690.71345","2334250538.09121","2601680746.16684","2723618205.69769","2930453006.67756","3162714891.79262","3677996080.5235","3804741647.15777","3921073131.95176","4077087968.16606","4001925749.57597","3944333989.1049","4108350032.0973","4418932255.36672","4685219617.99188","4901701923.04132","4846976399.06705","5054724162.77402","5409152952.31242","5780042578.51154","5863501889.45994","6396159225.37167","7206823183.21728","8016609036.5359","8846408918.70282","9830014198.59386","11581142547.8021","12953637106.127","14614765669.5278","17140728777.7741","20670640412.5433","23045812873.1032","23743523647.9615","24128371395.0628","24065928715.1895","27232896302.2132","31521655632.7839","35197856170.442","34727568533.1285",
